,fonte,uri,data,datadownload,texto,sumario,palavra_chave,autor,organizacao,titulo,id_msg
,TWT,http://twitter.com/Da @Gabi_Souza11/status/187355215874371584,Tue Apr 03 22:45:39 BRT 2012,2012-04-03 22:46:08,Ain hoje eu mandei uma msg no msn #Dele mais ele neem tava rs #Vergonha agora nem vou chamar eele : / Mesmo Assim eu #Gosto dele s2,-1,,Da @Gabi_Souza11,NULL,NULL,187355215874372000
,TWT,http://twitter.com/THG ANDREWS !/status/187355568690839552,Tue Apr 03 22:47:03 BRT 2012,2012-04-03 22:47:33,"nossa vi o face da paloma agora k , lembrei do ensino fundamental quando eu pulei nas costas dela e agente caiu ;o #vergonha",-1,,THG ANDREWS !,NULL,NULL,187355568690840000
,TWT,http://twitter.com/Sandra Terena/status/187355874212315138,Tue Apr 03 22:48:15 BRT 2012,2012-04-03 22:48:45,@requiaopmdb Olha o que estão fazendo com o Porto de Paranaguá -#vergonha - http://t.co/kC5S7QTz,-1,,Sandra Terena,NULL,NULL,187355874212315000
,TWT,http://twitter.com/Jessica Campos/status/187356697625509888,Tue Apr 03 22:51:32 BRT 2012,2012-04-03 22:52:02,"@KaCaixeta Já, kkkkkk #VERGONHA",-1,,Jessica Campos,NULL,NULL,187356697625510000
,TWT,http://twitter.com/Jurandyr C G Bueno/status/187357228691488768,Tue Apr 03 22:53:38 BRT 2012,2012-04-03 22:54:08,Piguicionário! Contraventor envolvido com o PT: bicheiro. Conraventor envolvido com o DEM: dono de casas de jogos. #PIG,-1,,Jurandyr C G Bueno,NULL,NULL,187357228691489000
,TWT,http://twitter.com/Diego Lopes Personal/status/187357491540148224,Tue Apr 03 22:54:41 BRT 2012,2012-04-03 22:55:11,"Torcida do Cruzeiro é uma mundiça! Jogando garrafas plásticas, chamando palavrão... #Vergonha Superliga Voleibol",-1,,Diego Lopes Personal,NULL,NULL,187357491540148000
,TWT,http://twitter.com/Willian Santos/status/187357542660321282,Tue Apr 03 22:54:53 BRT 2012,2012-04-03 22:55:23,Lembro quando peguei os episodios de Chapolim com algum pevertido e veio filme porno no lugar #vergonha,-1,,Willian Santos,NULL,NULL,187357542660321000
,TWT,http://twitter.com/Jurandyr C G Bueno/status/187358045888708609,Tue Apr 03 22:56:53 BRT 2012,2012-04-03 22:57:23,Piguicionário! Contraventor envolvido com o PT: bicheiro. Contraventor envolvido com o DEM: dono de casas de jogos. #PIG,-1,,Jurandyr C G Bueno,NULL,NULL,187358045888709000
,TWT,http://twitter.com/Gabriel Dias [ACF]/status/187361069352751104,Tue Apr 03 23:08:55 BRT 2012,2012-04-03 23:09:25,"@futsc ta ai nossa indignação, já estamos cansado da CAPITAL manipular tudo #VERGONHA! http://t.co/ZiEILQ6K",-1,,Gabriel Dias [ACF],NULL,NULL,187361069352751000
,TWT,http://twitter.com/? Jenny Soares ?/status/187361372781293568,Tue Apr 03 23:10:06 BRT 2012,2012-04-03 23:10:37,@colunafantasma IAEHIAEUHIAUEH vai ficar só nos sonhos mesmo ;/ #vergonha,-1,,? Jenny Soares ?,NULL,NULL,187361372781294000
,TWT,http://twitter.com/ThataMorais/status/187361609549750272,Tue Apr 03 23:11:03 BRT 2012,2012-04-03 23:11:33,Que tanta falsidade... #nojo,-1,,ThataMorais,NULL,NULL,187361609549750000
,TWT,http://twitter.com/Thais Pereira Silva/status/187362171225767936,Tue Apr 03 23:13:17 BRT 2012,2012-04-03 23:13:47,Ai que guria bem oferecida #nojo,-1,,Thais Pereira Silva,NULL,NULL,187362171225768000
,TWT,http://twitter.com/weberte lemos/status/187365951627464705,Tue Apr 03 23:28:18 BRT 2012,2012-04-03 23:28:48,"Por isso que Marabá não vai pra frente! o único jornal da cidade que dava para ler via internet, agora tão cobrando pelo serviço. #vergonha",-1,,weberte lemos,NULL,NULL,187365951627465000
,TWT,http://twitter.com/ elainne ?/status/187365952118206464,Tue Apr 03 23:28:18 BRT 2012,2012-04-03 23:28:48,"to indo nessa , beeeijos #vergonha UHASUAHUSUAHUSHUA",-1,,elainne ?,NULL,NULL,187365952118206000
,TWT,http://twitter.com/N0V1NH4 T3RRIV3L (??/status/187367332484612097,Tue Apr 03 23:33:47 BRT 2012,2012-04-03 23:34:18,A #vergonha ta roubando a cena ;#,-1,,N0V1NH4 T3RRIV3L (??,NULL,NULL,187367332484612000
,TWT,http://twitter.com/Stéfanie Styles ;D/status/187367738979794946,Tue Apr 03 23:35:24 BRT 2012,2012-04-03 23:35:55,"Caraca como cês podem estar quase se matando uma a outra ontem, e hoje estar saltitando e sorrindo alegremente, enhin? Fala sério! #nojo! ¬¬",-1,,Stéfanie Styles ;D,NULL,NULL,187367738979795000
,TWT,http://twitter.com/Jean Carlos/status/187368032174211073,Tue Apr 03 23:36:34 BRT 2012,2012-04-03 23:37:04,Hj passei fome e sede no voo da @VoeGOLoficial de BSB a CGB. No voo d 1:20h ofereceram só sanduíches pagos e água/café a kem pagou #vergonha,-1,,Jean Carlos,NULL,NULL,187368032174211000
,TWT,http://twitter.com/Marcus Martins MV/status/187369519168225281,Tue Apr 03 23:42:29 BRT 2012,2012-04-03 23:42:59,Absurdos Petralhas https://t.co/ZB1Di6VA #Vergonha,-1,,Marcus Martins MV,NULL,NULL,187369519168225000
,TWT,http://twitter.com/Gabriel Alves/status/187370452421849089,Tue Apr 03 23:46:11 BRT 2012,2012-04-03 23:46:42,Tenho #NOJO de #MCS desumildes. -.-,-1,,Gabriel Alves,NULL,NULL,187370452421849000
,TWT,http://twitter.com/Kellre Taiane ;3/status/187371078975373312,Tue Apr 03 23:48:41 BRT 2012,2012-04-03 23:49:11,"@Linickeer eu quero é que se foda e meu cu cresça, agr é recalque devolver indireta? fiz mal em ter revidado, meu silencio diz td, #NOJO",-1,,Kellre Taiane ;3,NULL,NULL,187371078975373000
,TWT,http://twitter.com/Pr.Fabiano Soares/status/187371562129817600,Tue Apr 03 23:50:36 BRT 2012,2012-04-03 23:51:06,"Tanto a Morte do Jean Charles pela Policia britanica e a Morte do Roberto pela Policia Australiana, foram covardes e cruéis #Vergonha",-1,,Pr.Fabiano Soares,NULL,NULL,187371562129818000
,TWT,http://twitter.com/monika ® /status/187371823166529536,Tue Apr 03 23:51:38 BRT 2012,2012-04-03 23:52:08,Me da um certo #NOJO em ver pessoas forçando ser uma coisa que não são.. AFF !!!,-1,,monika ®,NULL,NULL,187371823166530000
,TWT,http://twitter.com/Andrezza Carla /status/187371995527266305,Tue Apr 03 23:52:19 BRT 2012,2012-04-03 23:52:49,"Vou nem dar IBOPE, pra este ibope vagabundo e mentiroso que saiu! #nojo",-1,,Andrezza Carla,NULL,NULL,187371995527266000
,TWT,http://twitter.com/LEÃO AMOR ETERNO !/status/187372487225511937,Tue Apr 03 23:54:16 BRT 2012,2012-04-03 23:54:47,@CarlosRodrigo89 OOOOOOOOORA SE NÃO... mucurinha quer fazer festa com balão e coloca só 15 Mil ingressos #Vergonha kkkkkk,-1,,LEÃO AMOR ETERNO !,NULL,NULL,187372487225512000
,TWT,http://twitter.com/Giu Ribeiro/status/187374097251049472,Wed Apr 04 00:00:40 BRT 2012,2012-04-04 00:01:11,Resposta: A Paraíba. Nossa linda e querida Paraíba! Vamos nos mobilizar e parar de assistir esses Apresentadores de Circo! #Vergonha,-1,,Giu Ribeiro,NULL,NULL,187374097251049000
,TWT,http://twitter.com/Juninho O'neill/status/187375837316784128,Wed Apr 04 00:07:35 BRT 2012,2012-04-04 00:08:06,#reeleiçãoNÃO #aborteo13 #FORALula #foraDilma,-1,,Juninho O'neill,NULL,NULL,187375837316784000
,TWT,http://twitter.com/Felipe Moura/status/187376049515020289,Wed Apr 04 00:08:26 BRT 2012,2012-04-04 00:08:56,"Estranho q essas manifestações contra o Instagr.am no Android só veio do Brasil... Eh meu Brasil, brasileiro! =/ #triste #vergonha",-1,,Felipe Moura,NULL,NULL,187376049515020000
,TWT,http://twitter.com/Airton Rodrigo Nunes/status/187376063876308992,Wed Apr 04 00:08:29 BRT 2012,2012-04-04 00:09:00,"Meu fone ja eras, outro???? 90,00 pilas? #aimeufilho se as crianças ganhassem, pelo menos 50% disso valeria a Pena, #vergonha",-1,,Airton Rodrigo Nunes,NULL,NULL,187376063876309000
,TWT,http://twitter.com/? Debora Machado/status/187376703750946816,Wed Apr 04 00:11:02 BRT 2012,2012-04-04 00:11:32,"Atë poderia vira amg daqele menino, mais ele e da imperimo #Nojo kkk",-1,,? Debora Machado,NULL,NULL,187376703750947000
,TWT,http://twitter.com/Willian da Silva/status/187378089251180544,Wed Apr 04 00:16:32 BRT 2012,2012-04-04 00:17:02,Eu So BV aiinda AOSKOAKSOKAO #vergonha,-1,,Willian da Silva,NULL,NULL,187378089251181000
,TWT,http://twitter.com/Gustavo Henrique/status/187379670763835393,Wed Apr 04 00:22:49 BRT 2012,2012-04-04 00:23:20,@minerobrazao #ForaDilma #ForaComunistas,-1,,Gustavo Henrique,NULL,NULL,187379670763835000
,TWT,http://twitter.com/' suukio?iveira ?/status/187380322814529537,Wed Apr 04 00:25:24 BRT 2012,2012-04-04 00:25:55,"Logo tirei 2,5 na prova de português, =/ que #vergonha",-1,,' suukio?iveira ?,NULL,NULL,187380322814530000
,TWT,http://twitter.com/PEDRINHO/status/187380493489152001,Wed Apr 04 00:26:05 BRT 2012,2012-04-04 00:26:36,@marcos_silvaa7 SALVE MARCOS.. MANO HJ NÓIS ZUOU MUITO AKI EM CASA #EU #PIGÃO #KARRERA MANO AMANHÃ NÓIS TE CONTA TUDO FOI MUITO DAHORA,-1,,PEDRINHO,NULL,NULL,187380493489152000
,TWT,http://twitter.com/Pablo Ferreira/status/187381975533879298,Wed Apr 04 00:31:59 BRT 2012,2012-04-04 00:32:36,Quem é quem? http://t.co/sjHuMA4I #privatariatucana #Pernambuco,-1,,Pablo Ferreira,NULL,NULL,187381975533879000
,TWT,http://twitter.com/Eduardo/status/187382514552274944,Wed Apr 04 00:34:07 BRT 2012,2012-04-04 00:34:38,#Ciumes #Nojo ::::::::::: #LONGEDABAIA plz,-1,,Eduardo,NULL,NULL,187382514552275000
,TWT,http://twitter.com/Matheus Sant'ana/status/187382885567840256,Wed Apr 04 00:35:35 BRT 2012,2012-04-04 00:36:06,Hoje passei maw mico voltado do onibus!! Tava eu com o fone no ouvido ouvindo musica no máximo e cantano maw alto sem percebe! kkk #Vergonha,-1,,Matheus Sant'ana,NULL,NULL,187382885567840000
,TWT,http://twitter.com/? ??? ????ƒ??l ?/status/187383601053179904,Wed Apr 04 00:38:26 BRT 2012,2012-04-04 00:38:57,"Olha só, a @Aline_Cotocaah que esta longe me mandou chocolate e quem ta aqui perto não me da nada #vergonha U_U",-1,,? ??? ????ƒ??l ?,NULL,NULL,187383601053180000
,TWT,http://twitter.com/- Vaqueiro ?/status/187385266892308480,Wed Apr 04 00:45:03 BRT 2012,2012-04-04 00:45:34,"Eita menino seei nao viio , Pior qe é mesmo , Teem um povin Falso aque hooje , #Nojo desse povo ;@:@",-1,,- Vaqueiro ?,NULL,NULL,187385266892308000
,TWT,http://twitter.com/R. Schott/status/187386375279099905,Wed Apr 04 00:49:27 BRT 2012,2012-04-04 00:49:58,@dogvargas #VERGONHA é esquecer do seu passado.... e foi por 24 horas a mando da FIFA. Pergunta pro #Falcão...,-1,,R. Schott,NULL,NULL,187386375279100000
,TWT,http://twitter.com/antonio jose /status/187389067393122304,Wed Apr 04 01:00:09 BRT 2012,2012-04-04 01:00:40,.@florencio1- #livro #privatariatucana fala sobre o tema #corrupção nos tempos de fhc #fb#fb-#fb,-1,,antonio jose,NULL,NULL,187389067393122000
,TWT,http://twitter.com/antonio jose /status/187389081288851456,Wed Apr 04 01:00:13 BRT 2012,2012-04-04 01:00:43,.@florencio1- #livro #privatariatucana fala sobre o tema #corrupção nos tempos de fhc #fb#fb-#fb http://t.co/lisv2lMj,-1,,antonio jose,NULL,NULL,187389081288851000
,TWT,http://twitter.com/antonio jose /status/187391579500183552,Wed Apr 04 01:10:08 BRT 2012,2012-04-04 01:10:39,.@florencio1- #livro #privatariatucana fala sobre o tema #corrupção nos tempos de fhc #fb#fb-#fb http://t.co/lisv2lMj http://t.co/vgR7k5KY,-1,,antonio jose,NULL,NULL,187391579500184000
,TWT,http://twitter.com/Caroline.B ? /status/187392754421211137,Wed Apr 04 01:14:48 BRT 2012,2012-04-04 01:15:19,que #nojo que eu tenho dessa genteee,-1,,Caroline.B ?,NULL,NULL,187392754421211000
,TWT,http://twitter.com/programapanico/status/187396005531099136,Wed Apr 04 01:27:44 BRT 2012,2012-04-04 01:28:15,O Barcelona sem duvida é melhor clube da atualidade mais hoje meteram a mão no Milan #Vergonha,-1,,programapanico,NULL,NULL,187396005531099000
,TWT,http://twitter.com/Kelyane Rodrigues/status/187397279580299265,Wed Apr 04 01:32:47 BRT 2012,2012-04-04 01:33:18,Caraaaaalho!! A poha do meu facebook ta com a linha do tempo agora. Vou é excluir sá mierda -- #nojo,-1,,Kelyane Rodrigues,NULL,NULL,187397279580299000
,TWT,http://twitter.com/Pétric/status/187398562500452353,Wed Apr 04 01:37:53 BRT 2012,2012-04-04 01:38:24,"Sarah Sheeva, Baby Consuelo, Edir Macedo, Valdomiro... Esses nomes definitivamente não representam o cristianismo no Brasil. #Vergonha",-1,,Pétric,NULL,NULL,187398562500452000
,TWT,http://twitter.com/Luan T. de Freitas/status/187398982283182080,Wed Apr 04 01:39:33 BRT 2012,2012-04-04 01:40:04,"@VaiDesmaiar Sou do Rio, Nova Iguaçu #vergonha",-1,,Luan T. de Freitas,NULL,NULL,187398982283182000
,TWT,http://twitter.com/antonio jose /status/187404243211264000,Wed Apr 04 02:00:28 BRT 2012,2012-04-04 02:00:59,.@florencio1- o #livro #privatariatucana revela a #corrupção nos tempos de #fhc #fb#fb#fb,-1,,antonio jose,NULL,NULL,187404243211264000
,TWT,http://twitter.com/antonio jose /status/187404258008776705,Wed Apr 04 02:00:31 BRT 2012,2012-04-04 02:01:02,.@florencio1- o #livro #privatariatucana revela a #corrupção nos tempos de #fhc #fb#fb#fb http://t.co/DXKbmXS0,-1,,antonio jose,NULL,NULL,187404258008777000
,TWT,http://twitter.com/Sakura ^^/status/187404309770678272,Wed Apr 04 02:00:43 BRT 2012,2012-04-04 02:01:15,@its_diego_ Hauhau eita ^^ e seu disser q é vc? ;3 #Vergonha <3 esposo.,-1,,Sakura ^^,NULL,NULL,187404309770678000
,TWT,http://twitter.com/Llipe Fael/status/187404337490837505,Wed Apr 04 02:00:50 BRT 2012,2012-04-04 02:01:21,Como eu odeio inferneiro gay... Eu sinto que eles me comem com o olhar... #vergonha,-1,,Llipe Fael,NULL,NULL,187404337490838000
,TWT,http://twitter.com/antonio jose /status/187405511631712256,Wed Apr 04 02:05:30 BRT 2012,2012-04-04 02:06:01,.@florencio1- o #livro #privatariatucana revela a #corrupção nos tempos de #fhc #fb#fb#fb http://t.co/DXKbmXS0 http://t.co/5yHdk4bj,-1,,antonio jose,NULL,NULL,187405511631712000
,TWT,http://twitter.com/Camilla Corrassa/status/187407551724388353,Wed Apr 04 02:13:36 BRT 2012,2012-04-04 02:14:08,"eiii @mariliacorrassa entrei agora, só para te dar um Oizinho minha fabulosa! :) para nossa alegria, só não vai arregar! haeuhea #vergonha",-1,,Camilla Corrassa,NULL,NULL,187407551724388000
,TWT,http://twitter.com/Mayara Barreto ? /status/187409529082880001,Wed Apr 04 02:21:28 BRT 2012,2012-04-04 02:22:02,@daniel_xerox. Toootalmente #discórdia affx #vergonha kkkkkkkkkkkkkkkkkkkkkkk,-1,,Mayara Barreto ?,NULL,NULL,187409529082880000
,TWT,http://twitter.com/antonio jose /status/187449472287121408,Wed Apr 04 05:00:11 BRT 2012,2012-04-04 05:00:44,#livro #privatariatucana o #pig nada fala .@florencio1- #fb-#fb-#fb,-1,,antonio jose,NULL,NULL,187449472287121000
,TWT,http://twitter.com/antonio jose /status/187449479828475904,Wed Apr 04 05:00:13 BRT 2012,2012-04-04 05:00:45,#livro #privatariatucana o #pig nada fala .@florencio1- #fb-#fb-#fb http://t.co/K8pVMiiy,-1,,antonio jose,NULL,NULL,187449479828476000
,TWT,http://twitter.com/antonio jose /status/187463415843930113,Wed Apr 04 05:55:35 BRT 2012,2012-04-04 05:56:08,#livro #privatariatucana o #pig nada fala .@florencio1- #fb-#fb-#fb http://t.co/K8pVMiiy http://t.co/6viUGArb,-1,,antonio jose,NULL,NULL,187463415843930000
,TWT,http://twitter.com/antonio jose /status/187464544988307457,Wed Apr 04 06:00:05 BRT 2012,2012-04-04 06:00:38,#livro #privatariatucana esta sendo boicotado pelo #PIG .@florencio1- #fb#fb#fb,-1,,antonio jose,NULL,NULL,187464544988307000
,TWT,http://twitter.com/antonio jose /status/187464651565572096,Wed Apr 04 06:00:30 BRT 2012,2012-04-04 06:01:03,#livro #privatariatucana esta sendo boicotado pelo #PIG .@florencio1- #fb#fb#fb http://t.co/GyOSf5u8,-1,,antonio jose,NULL,NULL,187464651565572000
,TWT,http://twitter.com/Fernando Menino/status/187469995188559872,Wed Apr 04 06:21:44 BRT 2012,2012-04-04 06:22:17,“@blogdojosias: ‘Demóstenes traiu o personagem que ele criou’ http://t.co/uGpOSzhQ” #vergonha,-1,,Fernando Menino,NULL,NULL,187469995188560000
,TWT,http://twitter.com/Lucas bomfim/status/187472085801631744,Wed Apr 04 06:30:02 BRT 2012,2012-04-04 06:30:39,AE POVO Vamo toma #Vergonha e simbora TRIENAR PESADOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,-1,,Lucas bomfim,NULL,NULL,187472085801632000
,TWT,http://twitter.com/Marta Maria Mata/status/187472874410479616,Wed Apr 04 06:33:10 BRT 2012,2012-04-04 06:33:44,E as festas do avante? #NOJO,-1,,Marta Maria Mata,NULL,NULL,187472874410480000
,TWT,http://twitter.com/gabrielsbpb/status/187476204708835328,Wed Apr 04 06:46:24 BRT 2012,2012-04-04 06:46:58,a idéia digital depositou dinheiro na conta do então gov @realcoutinho na campanha de 2010 . #jampadigital não funciona,-1,,gabrielsbpb,NULL,NULL,187476204708835000
,TWT,http://twitter.com/antonio jose /status/187477370297524224,Wed Apr 04 06:51:02 BRT 2012,2012-04-04 06:51:36,#livro #privatariatucana esta sendo boicotado pelo #PIG .@florencio1- #fb#fb#fb http://t.co/GyOSf5u8 http://t.co/Pa11LMqr,-1,,antonio jose,NULL,NULL,187477370297524000
,TWT,http://twitter.com/JJ Oliveira/status/187480658338258944,Wed Apr 04 07:04:06 BRT 2012,2012-04-04 07:04:40,Presidente do Conselho de Cirurgia Plástica segue tendência e diz que erro é do paciente que procurou um não médico. #vergonha,-1,,JJ Oliveira,NULL,NULL,187480658338259000
,TWT,http://twitter.com/ManoelRoberrto/status/187480666110300161,Wed Apr 04 07:04:08 BRT 2012,2012-04-04 07:04:42,O @PrefeitoRoberto paga para os professores do contrato 700 reias. #Vergonha,-1,,ManoelRoberrto,NULL,NULL,187480666110300000
,TWT,http://twitter.com/Pedro Campones/status/187480763925659648,Wed Apr 04 07:04:32 BRT 2012,2012-04-04 07:05:05,"e pronto..ontem, os arbitros lá preferiram ver passar o barcelona outra vez -.- #vergonha",-1,,Pedro Campones,NULL,NULL,187480763925660000
,TWT,http://twitter.com/Fernanda Arenhart/status/187482364782444544,Wed Apr 04 07:10:53 BRT 2012,2012-04-04 07:11:27,“@BlogdoBG: Governo ñ pagou locação dos carros da Polícia nenhum mês esse ano e locadora segura os carros: http://t.co/v9AaMvRi” #vergonha,-1,,Fernanda Arenhart,NULL,NULL,187482364782445000
,TWT,http://twitter.com/Eu/status/187486241820901376,Wed Apr 04 07:26:18 BRT 2012,2012-04-04 07:26:51,"Sou brasileiro. Reclamo do nosso país, dos nossos lideres, da nossa cultura e só lembro de patriotismo em tempos de copa u.u #vergonha",-1,,Eu,NULL,NULL,187486241820901000
,TWT,http://twitter.com/Leeticia Mendes/status/187487486786797568,Wed Apr 04 07:31:14 BRT 2012,2012-04-04 07:31:48,"viish , hoje tem apresentação de português. #vergonha! Vamos ter que apreseentar na frente da sala toda e sepa da valéria tbm!",-1,,Leeticia Mendes,NULL,NULL,187487486786798000
,TWT,http://twitter.com/Jonas Rocha/status/187488341837611008,Wed Apr 04 07:34:38 BRT 2012,2012-04-04 07:35:12,"@delubio @demostenes_go O pior de tudo isso é ver um sujeito como esse senador, tentar de todas as formas manter-se no poder. #VERGONHA!!!",-1,,Jonas Rocha,NULL,NULL,187488341837611000
,TWT,http://twitter.com/antonio jose /status/187492894268071936,Wed Apr 04 07:52:44 BRT 2012,2012-04-04 07:53:17,#livro #privatariatucana o #pig nada fala .@florencio1- #fb-#fb-#fb http://t.co/K8pVMiiy,-1,,antonio jose,NULL,NULL,187492894268072000
,TWT,http://twitter.com/Talmon Togarma/status/187493880801935362,Wed Apr 04 07:56:39 BRT 2012,2012-04-04 07:57:13,"E ai #Kassab, esse metro ta osso, da um salve lá no #Alkimin",-1,,Talmon Togarma,NULL,NULL,187493880801935000
,TWT,http://twitter.com/Amanda Emanuele/status/187494001295896576,Wed Apr 04 07:57:08 BRT 2012,2012-04-04 07:57:41,"@Policenia vai falar sobre o modelo q deu certo, para ele, #JampaDigital. Tem representado a PB no Fantástico e nas páginas da Veja e Época",-1,,Amanda Emanuele,NULL,NULL,187494001295897000
,TWT,http://twitter.com/Lucélia Oliveira/status/187496469501190144,Wed Apr 04 08:06:56 BRT 2012,2012-04-04 08:07:30,Aiin tem um menino me pakerando. kkkkkkk. #Vergonha,-1,,Lucélia Oliveira,NULL,NULL,187496469501190000
,TWT,http://twitter.com/ENI ISABEL DE AQUINO/status/187497208109731840,Wed Apr 04 08:09:52 BRT 2012,2012-04-04 08:10:26,Ambulâncias do SAMU estão um caos. Precisei de uma ontem para transferir meu irmão de hospital e não tinha respirador ..#Vergonha,-1,,ENI ISABEL DE AQUINO,NULL,NULL,187497208109732000
,TWT,http://twitter.com/CRO-RS Chapa 1/status/187497710335692800,Wed Apr 04 08:11:52 BRT 2012,2012-04-04 08:12:26,Chapa 1 - Eleições CRO-RS 2012: Debate CRO-RS http://t.co/v5udtyiz #eleicoes #cro #unna #chapa1 #crors,-1,,CRO-RS Chapa 1,NULL,NULL,187497710335693000
,TWT,http://twitter.com/junior 100%treze fc/status/187497860068159492,Wed Apr 04 08:12:28 BRT 2012,2012-04-04 08:13:01,como e que a diretoria do @TrezeFC bota 20 reais na geral pro jogo contra o flamengo #vergonha,-1,,junior 100%treze fc,NULL,NULL,187497860068160000
